formula;tool;exit_status;exit_code;time;states;edges;transitions;acc;scc;nondet_states;nondet_aut;complete_aut;product_states;product_transitions;product_scc
(X(X(p1))) | ((p1) W (0));ltl2ldbaOpt;ok;0;0.863358;4;4;7;1;4;0;0;0;397;6489;198
(X(X(p1))) | ((p1) W (0));S+S;ok;0;0.0199473;4;4;7;1;4;0;0;0;397;6489;198
(X(X(p1))) | ((p1) W (0));S+SOpt;ok;0;0.0272701;4;4;7;1;4;0;0;0;397;6489;198
(X(X(p1))) | ((p1) W (0));LTL2SDBA;ok;0;0.00280905;5;6;11;1;5;1;1;0;597;14931;199
(X(X(p1))) | ((p1) W (0));LTL2SDBA+Opt;ok;0;0.0114521;4;4;7;1;4;0;0;0;397;6489;198
!((X(X(p1))) | ((p1) W (0)));ltl2ldba;ok;0;0.872714;5;6;9;1;5;0;0;0;397;6547;198
!((X(X(p1))) | ((p1) W (0)));ltl2ldbaOpt;ok;0;0.874606;4;4;7;1;4;0;0;0;397;6547;198
!((X(X(p1))) | ((p1) W (0)));S+S;ok;0;0.0195646;4;4;7;1;4;0;0;0;397;6547;198
!((X(X(p1))) | ((p1) W (0)));S+SOpt;ok;0;0.0267388;4;4;7;1;4;0;0;0;397;6547;198
!((X(X(p1))) | ((p1) W (0)));LTL2SDBA;ok;0;0.00306786;5;6;11;1;5;1;1;0;597;14989;199
!((X(X(p1))) | ((p1) W (0)));LTL2SDBA+Opt;ok;0;0.00937263;4;4;7;1;4;0;0;0;397;6547;198
(1) U ((p1) xor (!(p1)));ltl2ldba;ok;0;0.814119;1;1;2;1;1;0;0;1;200;4236;1
(1) U ((p1) xor (!(p1)));ltl2ldbaOpt;ok;0;0.75483;1;1;1;1;1;0;0;1;200;4236;1
(1) U ((p1) xor (!(p1)));S+S;ok;0;0.0196261;1;1;1;1;1;0;0;1;200;4236;1
(1) U ((p1) xor (!(p1)));S+SOpt;ok;0;0.0264068;1;1;1;1;1;0;0;1;200;4236;1
(1) U ((p1) xor (!(p1)));LTL2SDBA;ok;0;0.00273518;2;3;3;1;2;1;1;1;400;12708;2
(1) U ((p1) xor (!(p1)));LTL2SDBA+Opt;ok;0;0.00937837;1;1;1;1;1;0;0;1;200;4236;1
!((1) U ((p1) xor (!(p1))));ltl2ldba;ok;0;0.733022;1;0;0;1;1;0;0;0;1;0;1
!((1) U ((p1) xor (!(p1))));ltl2ldbaOpt;ok;0;0.728876;1;0;0;0;1;0;0;0;1;0;1
!((1) U ((p1) xor (!(p1))));S+S;ok;0;0.0192293;1;0;0;0;1;0;0;0;1;0;1
!((1) U ((p1) xor (!(p1))));S+SOpt;ok;0;0.0198536;1;0;0;0;1;0;0;0;1;0;1
!((1) U ((p1) xor (!(p1))));LTL2SDBA;ok;0;0.00801805;1;0;0;1;1;0;0;0;1;0;1
!((1) U ((p1) xor (!(p1))));LTL2SDBA+Opt;ok;0;0.00995952;1;0;0;0;1;0;0;0;1;0;1
F(X(F((p0) <-> ((X(p1)) -> (p1)))));ltl2ldba;ok;0;0.986862;5;11;20;1;3;0;0;1;796;16589;4
F(X(F((p0) <-> ((X(p1)) -> (p1)))));ltl2ldbaOpt;ok;0;1.03519;5;11;20;1;3;0;0;1;796;16589;4
F(X(F((p0) <-> ((X(p1)) -> (p1)))));S+S;ok;0;0.0253919;5;11;20;1;3;0;0;1;796;16589;4
F(X(F((p0) <-> ((X(p1)) -> (p1)))));S+SOpt;ok;0;0.0224845;5;11;20;1;3;0;0;1;796;16589;4
F(X(F((p0) <-> ((X(p1)) -> (p1)))));LTL2SDBA;ok;0;0.00370141;6;10;26;1;6;2;1;0;996;22857;399
F(X(F((p0) <-> ((X(p1)) -> (p1)))));LTL2SDBA+Opt;ok;0;0.0233406;5;11;20;1;3;0;0;1;796;16589;4
!(F(X(F((p0) <-> ((X(p1)) -> (p1))))));ltl2ldba;ok;0;1.04906;4;7;10;1;2;0;0;0;596;6239;3
!(F(X(F((p0) <-> ((X(p1)) -> (p1))))));ltl2ldbaOpt;ok;0;1.02849;4;7;10;1;2;0;0;0;596;6239;3
!(F(X(F((p0) <-> ((X(p1)) -> (p1))))));S+S;ok;0;0.0220925;4;7;10;1;2;0;0;0;596;6239;3
!(F(X(F((p0) <-> ((X(p1)) -> (p1))))));S+SOpt;ok;0;0.0268247;4;7;10;1;2;0;0;0;596;6239;3
!(F(X(F((p0) <-> ((X(p1)) -> (p1))))));LTL2SDBA;ok;0;0.00378315;7;19;22;1;3;3;1;0;1191;18687;5
!(F(X(F((p0) <-> ((X(p1)) -> (p1))))));LTL2SDBA+Opt;ok;0;0.0104816;5;10;13;1;3;0;0;0;611;6456;18
F(((p1) -> (F((p0) W (0)))) W (0));ltl2ldba;ok;0;0.861173;3;5;16;1;3;1;1;0;600;16443;3
F(((p1) -> (F((p0) W (0)))) W (0));ltl2ldbaOpt;ok;0;1.01608;3;5;16;1;3;1;1;0;600;16443;3
F(((p1) -> (F((p0) W (0)))) W (0));S+S;ok;0;0.022127;3;5;12;1;3;1;1;0;600;12281;3
F(((p1) -> (F((p0) W (0)))) W (0));S+SOpt;ok;0;0.0283633;3;5;12;1;3;1;1;0;600;12281;3
F(((p1) -> (F((p0) W (0)))) W (0));LTL2SDBA;ok;0;0.00339443;5;9;20;1;5;3;1;0;1000;20441;5
F(((p1) -> (F((p0) W (0)))) W (0));LTL2SDBA+Opt;ok;0;0.0168746;5;7;16;1;5;1;1;0;1000;16361;403
!(F(((p1) -> (F((p0) W (0)))) W (0)));ltl2ldba;ok;0;1.00371;2;5;8;1;1;0;0;1;400;8242;1
!(F(((p1) -> (F((p0) W (0)))) W (0)));ltl2ldbaOpt;ok;0;1.00086;2;5;8;1;1;0;0;1;400;8242;1
!(F(((p1) -> (F((p0) W (0)))) W (0)));S+S;ok;0;0.0223259;1;4;4;2;1;0;0;1;200;4121;1
!(F(((p1) -> (F((p0) W (0)))) W (0)));S+SOpt;ok;0;0.0263104;1;4;4;2;1;0;0;1;200;4121;1
!(F(((p1) -> (F((p0) W (0)))) W (0)));LTL2SDBA;ok;0;0.00503665;13;68;68;1;2;4;1;1;2592;69839;2
!(F(((p1) -> (F((p0) W (0)))) W (0)));LTL2SDBA+Opt;ok;0;0.0205974;5;18;20;1;2;0;0;1;800;16477;2
(!((p0) R (G(p1)))) R (!(p0));ltl2ldba;ok;0;0.876478;5;11;18;1;5;2;1;0;800;15872;5
(!((p0) R (G(p1)))) R (!(p0));ltl2ldbaOpt;ok;0;1.01612;4;7;13;1;4;1;1;0;601;10603;4
(!((p0) R (G(p1)))) R (!(p0));S+S;ok;0;0.0204405;4;8;14;1;4;0;0;0;600;12661;4
(!((p0) R (G(p1)))) R (!(p0));S+SOpt;ok;0;0.0279728;4;8;14;1;4;0;0;0;600;12661;4
(!((p0) R (G(p1)))) R (!(p0));LTL2SDBA;ok;0;0.00369476;12;26;42;1;9;2;1;0;2396;44392;208
(!((p0) R (G(p1)))) R (!(p0));LTL2SDBA+Opt;ok;0;0.0196128;7;15;25;1;5;1;1;0;1398;26519;204
!((!((p0) R (G(p1)))) R (!(p0)));ltl2ldba;ok;0;1.00725;4;6;11;1;4;0;0;0;600;8420;4
!((!((p0) R (G(p1)))) R (!(p0)));ltl2ldbaOpt;ok;0;1.03959;4;6;11;1;4;0;0;0;600;8420;4
!((!((p0) R (G(p1)))) R (!(p0)));S+S;ok;0;0.0196851;4;6;11;1;4;0;0;0;600;8420;4
!((!((p0) R (G(p1)))) R (!(p0)));S+SOpt;ok;0;0.0271022;4;6;11;1;4;0;0;0;600;8420;4
!((!((p0) R (G(p1)))) R (!(p0)));LTL2SDBA;ok;0;0.00347525;6;10;23;1;6;2;1;0;1000;21062;6
!((!((p0) R (G(p1)))) R (!(p0)));LTL2SDBA+Opt;ok;0;0.0158646;6;8;17;1;6;0;0;0;807;10683;211
(X(p0)) | (!(((p1) W (0)) & ((p0) | (F(p1)))));ltl2ldba;ok;0;0.993025;4;7;16;1;4;0;0;1;411;8477;13
(X(p0)) | (!(((p1) W (0)) & ((p0) | (F(p1)))));ltl2ldbaOpt;ok;0;1.02356;4;7;16;1;4;0;0;1;411;8477;13
(X(p0)) | (!(((p1) W (0)) & ((p0) | (F(p1)))));S+S;ok;0;0.0221877;4;7;16;1;4;0;0;1;411;8477;13
(X(p0)) | (!(((p1) W (0)) & ((p0) | (F(p1)))));S+SOpt;ok;0;0.0302557;4;7;16;1;4;0;0;1;411;8477;13
(X(p0)) | (!(((p1) W (0)) & ((p0) | (F(p1)))));LTL2SDBA;ok;0;0.00330342;5;9;24;1;5;2;1;0;611;16650;14
(X(p0)) | (!(((p1) W (0)) & ((p0) | (F(p1)))));LTL2SDBA+Opt;ok;0;0.0169657;4;7;16;1;4;0;0;1;411;8477;13
!((X(p0)) | (!(((p1) W (0)) & ((p0) | (F(p1))))));ltl2ldba;ok;0;1.01372;3;3;5;1;3;0;0;0;211;2090;12
!((X(p0)) | (!(((p1) W (0)) & ((p0) | (F(p1))))));ltl2ldbaOpt;ok;0;1.00203;3;3;5;1;3;0;0;0;211;2090;12
!((X(p0)) | (!(((p1) W (0)) & ((p0) | (F(p1))))));S+S;ok;0;0.0196981;3;3;5;1;3;0;0;0;211;2090;12
!((X(p0)) | (!(((p1) W (0)) & ((p0) | (F(p1))))));S+SOpt;ok;0;0.0307168;3;3;5;1;3;0;0;0;211;2090;12
!((X(p0)) | (!(((p1) W (0)) & ((p0) | (F(p1))))));LTL2SDBA;ok;0;0.00302131;4;5;9;1;4;1;1;0;411;6162;13
!((X(p0)) | (!(((p1) W (0)) & ((p0) | (F(p1))))));LTL2SDBA+Opt;ok;0;0.0203082;4;4;7;1;4;0;0;0;249;2463;50
G((p0) & (X(!(X(p1)))));ltl2ldba;ok;0;0.821131;3;3;5;1;3;0;0;0;211;1156;16
G((p0) & (X(!(X(p1)))));ltl2ldbaOpt;ok;0;0.824106;3;3;5;1;3;0;0;0;211;1156;16
G((p0) & (X(!(X(p1)))));S+S;ok;0;0.0206413;3;3;5;1;3;0;0;0;211;1156;16
G((p0) & (X(!(X(p1)))));S+SOpt;ok;0;0.0261944;3;3;5;1;3;0;0;0;211;1156;16
G((p0) & (X(!(X(p1)))));LTL2SDBA;ok;0;0.00395036;7;11;17;1;6;3;1;0;817;5627;231
G((p0) & (X(!(X(p1)))));LTL2SDBA+Opt;ok;0;0.0109275;4;5;8;1;3;1;1;0;409;2300;18
!(G((p0) & (X(!(X(p1))))));ltl2ldba;ok;0;1.00772;4;7;16;1;4;0;0;1;411;8653;17
!(G((p0) & (X(!(X(p1))))));ltl2ldbaOpt;ok;0;1.02395;4;7;16;1;4;0;0;1;411;8653;17
!(G((p0) & (X(!(X(p1))))));S+S;ok;0;0.0215767;4;7;16;1;4;0;0;1;411;8653;17
!(G((p0) & (X(!(X(p1))))));S+SOpt;ok;0;0.0269585;4;7;16;1;4;0;0;1;411;8653;17
!(G((p0) & (X(!(X(p1))))));LTL2SDBA;ok;0;0.00434292;5;8;24;1;5;2;1;0;1000;25391;403
!(G((p0) & (X(!(X(p1))))));LTL2SDBA+Opt;ok;0;0.0180749;4;7;16;1;4;0;0;1;411;8653;17
G(F(!(p1)));ltl2ldba;ok;0;0.81877;1;2;2;1;1;0;0;1;200;4124;1
G(F(!(p1)));ltl2ldbaOpt;ok;0;0.788211;1;2;2;1;1;0;0;1;200;4124;1
G(F(!(p1)));S+S;ok;0;0.0216998;1;2;2;1;1;0;0;1;200;4124;1
G(F(!(p1)));S+SOpt;ok;0;0.0265094;1;2;2;1;1;0;0;1;200;4124;1
G(F(!(p1)));LTL2SDBA;ok;0;0.00350941;5;14;14;1;2;2;1;1;1000;28868;2
G(F(!(p1)));LTL2SDBA+Opt;ok;0;0.0102242;3;6;6;1;2;0;0;1;401;8264;2
!(G(F(!(p1))));ltl2ldba;ok;0;0.905956;2;3;5;1;2;1;1;0;400;10283;2
!(G(F(!(p1))));ltl2ldbaOpt;ok;0;0.856014;2;3;5;1;2;1;1;0;400;10283;2
!(G(F(!(p1))));S+S;ok;0;0.0213171;2;3;4;1;2;1;1;0;400;8194;2
!(G(F(!(p1))));S+SOpt;ok;0;0.0276712;2;3;4;1;2;1;1;0;400;8194;2
!(G(F(!(p1))));LTL2SDBA;ok;0;0.00297744;3;5;6;1;3;2;1;0;600;12264;3
!(G(F(!(p1))));LTL2SDBA+Opt;ok;0;0.0180235;3;4;5;1;3;1;1;0;600;10229;202
(p1) xor ((G(p1)) M (1));ltl2ldba;ok;0;0.864147;4;8;10;1;4;2;1;0;601;14678;4
(p1) xor ((G(p1)) M (1));ltl2ldbaOpt;ok;0;0.861302;4;8;9;1;4;2;1;0;601;12572;4
(p1) xor ((G(p1)) M (1));S+S;ok;0;0.02149;4;7;8;1;4;1;1;0;601;12596;4
(p1) xor ((G(p1)) M (1));S+SOpt;ok;0;0.0287774;4;7;8;1;4;1;1;0;601;12596;4
(p1) xor ((G(p1)) M (1));LTL2SDBA;ok;0;0.00391575;9;21;22;1;6;4;1;0;1601;41894;6
(p1) xor ((G(p1)) M (1));LTL2SDBA+Opt;ok;0;0.0225503;7;12;13;1;6;1;1;0;1016;19217;219
!((p1) xor ((G(p1)) M (1)));ltl2ldba;ok;0;1.00786;4;8;10;1;4;2;1;0;601;14686;4
!((p1) xor ((G(p1)) M (1)));ltl2ldbaOpt;ok;0;0.984901;4;8;9;1;4;2;1;0;601;12580;4
!((p1) xor ((G(p1)) M (1)));S+S;ok;0;0.0200596;4;8;9;1;4;2;1;0;601;12611;4
!((p1) xor ((G(p1)) M (1)));S+SOpt;ok;0;0.0280669;4;8;9;1;4;2;1;0;601;12611;4
!((p1) xor ((G(p1)) M (1)));LTL2SDBA;ok;0;0.00335983;9;22;23;1;6;5;1;0;1601;41909;6
!((p1) xor ((G(p1)) M (1)));LTL2SDBA+Opt;ok;0;0.0166594;7;13;14;1;6;2;1;0;1008;19052;211
(1) U (p1);ltl2ldba;ok;0;0.755209;2;3;4;1;2;0;0;1;400;8548;2
(1) U (p1);ltl2ldbaOpt;ok;0;0.784776;2;3;4;1;2;0;0;1;400;8548;2
(1) U (p1);S+S;ok;0;0.0197226;2;3;4;1;2;0;0;1;400;8548;2
(1) U (p1);S+SOpt;ok;0;0.0269527;2;3;4;1;2;0;0;1;400;8548;2
(1) U (p1);LTL2SDBA;ok;0;0.00329439;3;5;8;1;3;1;1;1;600;17096;3
(1) U (p1);LTL2SDBA+Opt;ok;0;0.0105028;2;3;4;1;2;0;0;1;400;8548;2
!((1) U (p1));ltl2ldba;ok;0;0.776065;1;1;1;1;1;0;0;0;200;2098;1
!((1) U (p1));ltl2ldbaOpt;ok;0;0.790117;1;1;1;1;1;0;0;0;200;2098;1
!((1) U (p1));S+S;ok;0;0.0198936;1;1;1;1;1;0;0;0;200;2098;1
!((1) U (p1));S+SOpt;ok;0;0.0261286;1;1;1;1;1;0;0;0;200;2098;1
!((1) U (p1));LTL2SDBA;ok;0;0.00292047;2;3;3;1;2;1;1;0;400;6294;2
!((1) U (p1));LTL2SDBA+Opt;ok;0;0.0104588;2;2;2;1;2;0;0;0;201;2110;2
(X(p1)) -> (G(p1));ltl2ldba;ok;0;0.769106;5;7;8;1;5;0;0;0;426;6672;28
(X(p1)) -> (G(p1));ltl2ldbaOpt;ok;0;0.779549;5;7;8;1;5;0;0;0;426;6672;28
(X(p1)) -> (G(p1));S+S;ok;0;0.0203605;5;7;8;1;5;0;0;0;426;6672;28
(X(p1)) -> (G(p1));S+SOpt;ok;0;0.0288924;5;7;8;1;5;0;0;0;426;6672;28
(X(p1)) -> (G(p1));LTL2SDBA;ok;0;0.00304775;6;9;13;1;6;3;1;0;826;19181;30
(X(p1)) -> (G(p1));LTL2SDBA+Opt;ok;0;0.0109479;6;7;10;1;6;1;1;0;589;9883;191
!((X(p1)) -> (G(p1)));ltl2ldba;ok;0;0.855609;5;7;8;1;5;0;0;0;426;8666;28
!((X(p1)) -> (G(p1)));ltl2ldbaOpt;ok;0;0.80369;5;7;8;1;5;0;0;0;426;8666;28
!((X(p1)) -> (G(p1)));S+S;ok;0;0.021451;5;7;8;1;5;0;0;0;426;8666;28
!((X(p1)) -> (G(p1)));S+SOpt;ok;0;0.0260873;5;7;8;1;5;0;0;0;426;8666;28
!((X(p1)) -> (G(p1)));LTL2SDBA;ok;0;0.00293196;6;9;12;1;6;1;1;0;626;17082;29
!((X(p1)) -> (G(p1)));LTL2SDBA+Opt;ok;0;0.00997021;5;7;8;1;5;0;0;0;426;8666;28
X(X(F(p1)));ltl2ldba;ok;0;0.813914;4;5;8;1;4;0;0;1;418;8739;20
X(X(F(p1)));ltl2ldbaOpt;ok;0;0.775239;4;5;8;1;4;0;0;1;418;8739;20
X(X(F(p1)));S+S;ok;0;0.0202366;4;5;8;1;4;0;0;1;418;8739;20
X(X(F(p1)));S+SOpt;ok;0;0.0268857;4;5;8;1;4;0;0;1;418;8739;20
X(X(F(p1)));LTL2SDBA;ok;0;0.00290069;5;7;12;1;5;1;1;1;618;17089;21
X(X(F(p1)));LTL2SDBA+Opt;ok;0;0.00985294;4;5;8;1;4;0;0;1;418;8739;20
!(X(X(F(p1))));ltl2ldba;ok;0;0.817807;3;3;5;1;3;0;0;0;218;2440;19
!(X(X(F(p1))));ltl2ldbaOpt;ok;0;0.827943;3;3;5;1;3;0;0;0;218;2440;19
!(X(X(F(p1))));S+S;ok;0;0.0200857;3;3;5;1;3;0;0;0;218;2440;19
!(X(X(F(p1))));S+SOpt;ok;0;0.026303;3;3;5;1;3;0;0;0;218;2440;19
!(X(X(F(p1))));LTL2SDBA;ok;0;0.00292074;4;5;7;1;4;1;1;0;418;6542;20
!(X(X(F(p1))));LTL2SDBA+Opt;ok;0;0.0102179;4;4;6;1;4;0;0;0;385;4150;186
(G(!((p1) M (1)))) W ((1) U (p1));ltl2ldba;ok;0;0.953281;1;1;2;1;1;0;0;1;200;4248;1
(G(!((p1) M (1)))) W ((1) U (p1));ltl2ldbaOpt;ok;0;0.787994;1;1;1;1;1;0;0;1;200;4248;1
(G(!((p1) M (1)))) W ((1) U (p1));S+S;ok;0;0.0193877;1;1;1;1;1;0;0;1;200;4248;1
(G(!((p1) M (1)))) W ((1) U (p1));S+SOpt;ok;0;0.0262351;1;1;1;1;1;0;0;1;200;4248;1
(G(!((p1) M (1)))) W ((1) U (p1));LTL2SDBA;ok;0;0.00282547;2;3;3;1;2;1;1;1;400;12744;2
(G(!((p1) M (1)))) W ((1) U (p1));LTL2SDBA+Opt;ok;0;0.00944583;1;1;1;1;1;0;0;1;200;4248;1
!((G(!((p1) M (1)))) W ((1) U (p1)));ltl2ldba;ok;0;0.900076;1;0;0;1;1;0;0;0;1;0;1
!((G(!((p1) M (1)))) W ((1) U (p1)));ltl2ldbaOpt;ok;0;0.924526;1;0;0;0;1;0;0;0;1;0;1
!((G(!((p1) M (1)))) W ((1) U (p1)));S+S;ok;0;0.0196936;1;0;0;0;1;0;0;0;1;0;1
!((G(!((p1) M (1)))) W ((1) U (p1)));S+SOpt;ok;0;0.0259907;1;0;0;0;1;0;0;0;1;0;1
!((G(!((p1) M (1)))) W ((1) U (p1)));LTL2SDBA;ok;0;0.00305898;1;0;0;1;1;0;0;0;1;0;1
!((G(!((p1) M (1)))) W ((1) U (p1)));LTL2SDBA+Opt;ok;0;0.0104105;1;0;0;0;1;0;0;0;1;0;1
((p1) | (X(!(p1)))) W (p0);ltl2ldba;ok;0;0.818161;3;6;10;1;3;0;0;0;599;10683;4
((p1) | (X(!(p1)))) W (p0);ltl2ldbaOpt;ok;0;0.813961;3;6;10;1;3;0;0;0;599;10683;4
((p1) | (X(!(p1)))) W (p0);S+S;ok;0;0.0452603;3;6;10;1;3;0;0;0;599;10683;4
((p1) | (X(!(p1)))) W (p0);S+SOpt;ok;0;0.014253;3;6;10;1;3;0;0;0;599;10683;4
((p1) | (X(!(p1)))) W (p0);LTL2SDBA;ok;0;0.00829587;9;24;39;1;8;3;1;0;1797;41689;209
((p1) | (X(!(p1)))) W (p0);LTL2SDBA+Opt;ok;0;0.0185202;6;13;24;1;5;1;1;0;1198;25664;205
!(((p1) | (X(!(p1)))) W (p0));ltl2ldba;ok;0;0.824947;3;5;9;1;3;0;0;0;599;9741;4
!(((p1) | (X(!(p1)))) W (p0));ltl2ldbaOpt;ok;0;0.864392;3;5;9;1;3;0;0;0;599;9741;4
!(((p1) | (X(!(p1)))) W (p0));S+S;ok;0;0.0200355;3;5;9;1;3;0;0;0;599;9741;4
!(((p1) | (X(!(p1)))) W (p0));S+SOpt;ok;0;0.0282496;3;5;9;1;3;0;0;0;599;9741;4
!(((p1) | (X(!(p1)))) W (p0));LTL2SDBA;ok;0;0.00300684;4;6;17;1;4;2;1;0;799;18342;202
!(((p1) | (X(!(p1)))) W (p0));LTL2SDBA+Opt;ok;0;0.0103105;3;5;9;1;3;0;0;0;599;9741;4
F(((p0) xor (p1)) xor (X(!(p0))));ltl2ldba;ok;0;0.989737;4;9;16;1;3;0;0;1;601;12599;3
F(((p0) xor (p1)) xor (X(!(p0))));ltl2ldbaOpt;ok;0;0.98516;4;9;16;1;3;0;0;1;601;12599;3
F(((p0) xor (p1)) xor (X(!(p0))));S+S;ok;0;0.0202582;4;9;16;1;3;0;0;1;601;12599;3
F(((p0) xor (p1)) xor (X(!(p0))));S+SOpt;ok;0;0.0272886;4;9;16;1;3;0;0;1;601;12599;3
F(((p0) xor (p1)) xor (X(!(p0))));LTL2SDBA;ok;0;0.00318297;5;8;24;1;5;2;1;0;1000;25158;403
F(((p0) xor (p1)) xor (X(!(p0))));LTL2SDBA+Opt;ok;0;0.0113848;4;9;16;1;3;0;0;1;601;12599;3
!(F(((p0) xor (p1)) xor (X(!(p0)))));ltl2ldba;ok;0;0.993323;3;6;8;1;2;0;0;0;401;4213;2
!(F(((p0) xor (p1)) xor (X(!(p0)))));ltl2ldbaOpt;ok;0;1.13348;3;6;8;1;2;0;0;0;401;4213;2
!(F(((p0) xor (p1)) xor (X(!(p0)))));S+S;ok;0;0.0218263;3;6;8;1;2;0;0;0;401;4213;2
!(F(((p0) xor (p1)) xor (X(!(p0)))));S+SOpt;ok;0;0.0362847;3;6;8;1;2;0;0;0;401;4213;2
!(F(((p0) xor (p1)) xor (X(!(p0)))));LTL2SDBA;ok;0;0.00507005;5;16;20;1;3;3;1;0;801;12619;3
!(F(((p0) xor (p1)) xor (X(!(p0)))));LTL2SDBA+Opt;ok;0;0.0251457;3;6;8;1;2;0;0;0;401;4213;2
!((F(p0)) M (X(p0)));ltl2ldba;ok;0;0.880509;3;3;5;1;3;0;0;0;229;4534;30
!((F(p0)) M (X(p0)));ltl2ldbaOpt;ok;0;0.807314;3;3;5;1;3;0;0;0;229;4534;30
!((F(p0)) M (X(p0)));S+S;ok;0;0.0213945;3;3;5;1;3;0;0;0;229;4534;30
!((F(p0)) M (X(p0)));S+SOpt;ok;0;0.0264218;3;3;5;1;3;0;0;0;229;4534;30
!((F(p0)) M (X(p0)));LTL2SDBA;ok;0;0.0034297;4;5;9;1;4;1;1;0;429;12984;31
!((F(p0)) M (X(p0)));LTL2SDBA+Opt;ok;0;0.00944658;3;3;5;1;3;0;0;0;229;4534;30
(F(p0)) M (X(p0));ltl2ldba;ok;0;0.811828;3;3;5;1;3;0;0;0;229;4562;30
(F(p0)) M (X(p0));ltl2ldbaOpt;ok;0;0.818536;3;3;5;1;3;0;0;0;229;4562;30
(F(p0)) M (X(p0));S+S;ok;0;0.0198544;3;3;5;1;3;0;0;0;229;4562;30
(F(p0)) M (X(p0));S+SOpt;ok;0;0.0289349;3;3;5;1;3;0;0;0;229;4562;30
(F(p0)) M (X(p0));LTL2SDBA;ok;0;0.00341044;4;5;9;1;4;1;1;0;429;13012;31
(F(p0)) M (X(p0));LTL2SDBA+Opt;ok;0;0.0101862;3;3;5;1;3;0;0;0;229;4562;30
(p0) xor ((0) R ((p1) | (F(p0))));ltl2ldba;ok;0;0.899756;7;19;34;1;5;3;1;0;1201;28559;7
(p0) xor ((0) R ((p1) | (F(p0))));ltl2ldbaOpt;ok;0;0.873872;6;13;23;1;4;1;1;0;1001;19368;4
(p0) xor ((0) R ((p1) | (F(p0))));S+S;ok;0;0.0207531;5;10;19;1;4;1;1;0;801;15285;4
(p0) xor ((0) R ((p1) | (F(p0))));S+SOpt;ok;0;0.0308553;5;10;19;1;4;1;1;0;801;15285;4
(p0) xor ((0) R ((p1) | (F(p0))));LTL2SDBA;ok;0;0.00422149;9;23;43;1;6;4;1;0;1601;39724;6
(p0) xor ((0) R ((p1) | (F(p0))));LTL2SDBA+Opt;ok;0;0.0235991;8;15;29;1;7;1;1;0;1013;17567;216
!((p0) xor ((0) R ((p1) | (F(p0)))));ltl2ldba;ok;0;1.10189;7;20;34;1;5;3;1;0;1201;28560;7
!((p0) xor ((0) R ((p1) | (F(p0)))));ltl2ldbaOpt;ok;0;1.05382;6;14;24;1;4;2;1;0;1001;19375;4
!((p0) xor ((0) R ((p1) | (F(p0)))));S+S;ok;0;0.0223386;5;10;20;1;4;2;1;0;801;15292;4
!((p0) xor ((0) R ((p1) | (F(p0)))));S+SOpt;ok;0;0.0315564;5;10;20;1;4;2;1;0;801;15292;4
!((p0) xor ((0) R ((p1) | (F(p0)))));LTL2SDBA;ok;0;0.00374583;9;23;44;1;6;5;1;0;1601;39731;6
!((p0) xor ((0) R ((p1) | (F(p0)))));LTL2SDBA+Opt;ok;0;0.021442;7;13;26;1;6;2;1;0;1012;17551;215
(p1) W ((!(p1)) xor ((!(p0)) M (F(X(p1)))));ltl2ldba;ok;0;1.12787;15;59;81;1;15;6;1;0;2801;75647;428
(p1) W ((!(p1)) xor ((!(p0)) M (F(X(p1)))));ltl2ldbaOpt;ok;0;0.95356;10;31;50;1;10;5;1;0;1801;45145;17
(p1) W ((!(p1)) xor ((!(p0)) M (F(X(p1)))));S+S;ok;0;0.0210887;4;7;14;1;4;0;0;0;601;10290;4
(p1) W ((!(p1)) xor ((!(p0)) M (F(X(p1)))));S+SOpt;ok;0;0.0284223;4;7;14;1;4;0;0;0;601;10290;4
(p1) W ((!(p1)) xor ((!(p0)) M (F(X(p1)))));LTL2SDBA;ok;0;0.00633613;39;101;149;1;32;5;1;0;7800;153053;851
(p1) W ((!(p1)) xor ((!(p0)) M (F(X(p1)))));LTL2SDBA+Opt;ok;0;0.0286545;13;27;48;1;10;2;1;0;2600;49128;408
!((p1) W ((!(p1)) xor ((!(p0)) M (F(X(p1))))));ltl2ldba;ok;0;1.13369;6;11;19;1;6;0;0;0;1001;16326;10
!((p1) W ((!(p1)) xor ((!(p0)) M (F(X(p1))))));ltl2ldbaOpt;ok;0;1.21422;4;7;14;1;4;0;0;0;601;12323;4
!((p1) W ((!(p1)) xor ((!(p0)) M (F(X(p1))))));S+S;ok;0;0.0208854;4;7;14;1;4;0;0;0;601;12323;4
!((p1) W ((!(p1)) xor ((!(p0)) M (F(X(p1))))));S+SOpt;ok;0;0.0298249;4;7;14;1;4;0;0;0;601;12323;4
!((p1) W ((!(p1)) xor ((!(p0)) M (F(X(p1))))));LTL2SDBA;ok;0;0.00670046;10;24;46;1;10;7;1;0;1801;42319;213
!((p1) W ((!(p1)) xor ((!(p0)) M (F(X(p1))))));LTL2SDBA+Opt;ok;0;0.0246158;4;7;14;1;4;0;0;0;601;12323;4
(X(p1)) xor ((F(p1)) M ((!(p1)) M ((F(p0)) W (p1))));ltl2ldba;ok;0;1.15598;26;104;126;1;23;10;1;0;4390;98233;1021
(X(p1)) xor ((F(p1)) M ((!(p1)) M ((F(p0)) W (p1))));ltl2ldbaOpt;ok;0;0.983066;20;77;101;1;17;10;1;0;3202;76345;230
